citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
84,"concept of concatenating the word’s vector representation with the Bidirectional Long Short-Term Memory (LSTM) layer output. The Conditional Random Field (CRF) layer is 3260 VOLUME 11, 2023 S. Silalahi et al.: Transformer-Based NER on Drone Flight Logs to Support Forensic Investigation used to decode the concatenated output since it can determine how the sequence labels relate to one another. Most of the work involved in implementing deep learning models is predominantly spent on ﬁguring out how to prepare adequate input representations. Most often, word embedding techniques like GloVe , Word2vec , BERT , and ELMo are used to learn the input representation. Pre- trained language models, such as BERT and ELMo, can generate contextualized representational vectors after going through a",Bidirectional LSTM-CRF Models for Sequence Tagging,"Z. Huang, W. Xu, and K. Yu, “Bidirectional LSTM-CRF Models for Sequence Tagging,” Aug. 2015.","["". 207–212. doi: 9 safe to walk the i fiets do be syour a 45 0.4898 10.18653/v1/P16-2034. streets in the evening hese [8] Z. Huang, W. Xu, and K. Yu, “Bidirectional LSTM-CRF Models 10 i am allergic to bees what o kay o 37 0.4995 for Sequence Tagging,” Aug. 2015. and peanuts sthogsediates [9] Y. Zhu and G. Wang, “CAN-NER: Convolutional Attention Network for Chinese Named Entity Recognition,” in Proceedings V"", "". Subramanian, K. Kawakami, and C. 2 dormitory doors are ned any ouang thogh 45 0.2710 Dyer, “Neural Architectures for Named Entity Recognition,” in locked at midnight Proceedings of the 2016 Conference of the North American Chapter 3 this equation is too the sedratic arde 37 0.3573 of the Association for Computational Linguistics: Human Language complicated Technologies, Stroudsburg, PA, USA: Association for 4 fish are jumping he inng othe an the oik 21 0.3913 Computational Linguistics, 2016, pp. 260–270"", "". For this reason, theotherbaselinesonbothdatasets.However,ourproposed we train a sentence embedding [59] model named DroneSapproachoutperformsallthebaselinessignificantlytestedon BERT with the help of contrastive learning to learn distinct thefiltereddataset,witha2.564%improvementinaccuracy representationsofsamplesfromdifferentclasses[60].Itcan than Neurallog"", ""100 80 60 40 20 0 0 10 20 30 40 50 60 70 Epoch )%( ycaruccA [3] S. Silalahi, T. Ahmad, and H. Studiawan, “Named entity recognition for drone forensic using bert and distilbert,” in 2022 International Conference on Data Science and Its Applications (ICoDSA), pp. 53– 58,2022. [4] J. Jeon and J. Kim, “A survey on transformers for long sentences and its application to medical notes,” in 2023 International Conference on Electronics,Information,andCommunication(ICEIC),pp.1–4,2023. [5] A. M. P. Bras¸oveanu and R"", "". ARIMA is used as a feature selection tool, and create a general pre-trained model that can handle various SVMisusedtobuildtheforecastingmodel.Inaddition,deep NLP tasks [13]. The BERT model has a large variant, learningisusedtogainbetterresults,suchaswithCNNand siebert/sentiment-roberta-large-english variant in English, LSTM""]",True,"Huang et al. (2015) describe the use of Bidirectional LSTM-CRF models for sequence tagging, which is relevant to the decoding of concatenated outputs in named entity recognition tasks.","The reference discusses Bidirectional LSTM-CRF models, which directly relates to the source paragraph's mention of concatenating word vector representations with LSTM outputs and using CRF for decoding."
85,"I. INTRODUCTION I. INTRODUCTION The use of drones has become increasingly common in various applications, including aerial photography, surveying, and monitoring. However, drones can also be involved in incidents such as accidents, violations, or even crimes, making it necessary to investigate drone logs as part of forensic investigations. In a forensic investigation, drone logs are essential sources of information that can help investigators reconstruct the events leading up to an incident. Drone logs typically include information such as flight paths, altitude, speed, battery life, sensor data, and other telemetry information . Important analysis of drone logs involves the identification of the most critical pieces of information in the log data and the analysis of how they relate to the incident","Unmanned aerial vehicle (UAV) forensics: The good, the bad, and the unaddressed","Among the published drone forensics studies, popular works include case studies, evidence analysis, tools development, and forensic framework development.","["". For instance, GPS records can be utilisedtoreconstructandanalysethepathtakenbythedrone duringaflight[2].Thedeviationbetweentheempiricalflight andreconstructedpathscanhappenifthedroneencountersa GPSspoofing[3]. Among the published drone forensics studies, popular worksincludecasestudies,evidenceanalysis,toolsdevelopment, and forensic framework development [5]"", "". challenges for drone digital forensics investigations,’’ Array, vol. 14, Jul.2022,Art.no.100135. [27] J. Qi, Z. Luan, S. Huang, C. Fung, H. Yang, H. Li, D. Zhu, and D.Qian,‘‘LogEncoder:Log-basedcontrastiverepresentationlearningfor [5] H.Studiawan,G.Grispos,andK.-K.-R.Choo,‘‘Unmannedaerialvehicle anomalydetection,’’IEEETrans.Netw.ServiceManage.,vol.20,no.2, (UAV)forensics:Thegood,thebad,andtheunaddressed,’’Comput.Secur., pp.1378–1391,Jun.2023. vol.132,Sep.2023,Art.no.103340. [28] J. Li, H. He, S. Chen, D"", "". system(UAS)forensics:Dataextraction&analysis,’’ForensicSci.Int., [28] S.ViswanathanandZ.Baig,‘‘Digitalforensicsfordrones:Astudyoftools Digit.Invest.,vol.41,Jun.2022,Art.no.301379. andtechniques,’’inApplicationsandTechniquesinInformationSecurity, [6] E. Mantas and C. Patsakis, ‘‘GRYPHON: Drone forensics in dataflash L.BatinaandG.Li,Eds.Singapore:Springer,2020,pp.29–41. andtelemetrylogs,’’inAdvancesinInformationandComputerSecurity, [29] M. Debinski, F. Breitinger, and P. Mohan, ‘‘Timeline2GUI: N"", "". Inspired by the study, anomalous events on drone objective[33].Anotheralternativetoleveragethepre-trained flight logs can be detected by analysing log messages and model is fine-tuning the models using prompts [34]. With identifying suspect key phrases closely related to drone onlyafewtrainingdata,themodelcancapturethesemantics incident scenarios. Therefore, the region of interest in this of the input logs and detect anomalous log sequences well"", "". DigitalObjectIdentifier10.1109/ACCESS.2023.3234605 Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation SWARDIANTARASILALAHI ,(Member,IEEE),TOHARIAHMAD ,(Member,IEEE), ANDHUDANSTUDIAWAN,(Member,IEEE) DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia Correspondingauthor:TohariAhmad(tohari@if.its.ac.id) ThisworkwassupportedinpartbytheInstitutTeknologiSepuluhNopember(ITS);andinpartbythePendidikanMagisterMenuju""]",True,"The analysis of drone logs is crucial in forensic investigations, as it encompasses various aspects such as evidence analysis and the development of forensic frameworks (Studiawan, Grispos, & Choo, 2023).","This reference discusses the importance of evidence analysis and forensic framework development in drone forensics, which directly supports the claim about the necessity of investigating drone logs in forensic investigations."
86,"perform information extraction from drone flight log data. The result of the research is that BERT and DistilBERT have F1 scores of 98.63% and 95.9%, respectively. Furthermore, Silalahi et al. developed the Transformer using cosine similiarity to discover and extract some incident- related information. Cosine similiarity is used to substitute dot- product in the self-attention mechanism of the Transformer encoder layer. The datasets that were used are drone logs from the DJI Phantom. The purposeful method has an F1 score 91.35% compared with another Transformer model. Other research proposed a method in forensic event re- construction using directed graphs to identify and reconstruct events in a drone or its control station device . The study allows the investigator to find",Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation,"This research constructs a new NER dataset in the drone forensic domain. To the best of our knowledge, there is no publicly available NER dataset for drone.","["". DigitalObjectIdentifier10.1109/ACCESS.2023.3234605 Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation SWARDIANTARASILALAHI ,(Member,IEEE),TOHARIAHMAD ,(Member,IEEE), ANDHUDANSTUDIAWAN,(Member,IEEE) DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia Correspondingauthor:TohariAhmad(tohari@if.its.ac.id) ThisworkwassupportedinpartbytheInstitutTeknologiSepuluhNopember(ITS);andinpartbythePendidikanMagisterMenuju"", "". Several forensic problems yet. We identify and propose six similarstudiesweredoneonotherdronemodels,suchasthe entitytypesasthetagsetintheannotationprocess.The Yuneec Typhoon model [12], DJI Spark [26], and the DJI proposedmodelachievesacompetitivescorecompared Phantom [27]. According to those case studies, the drone’s to the state-of-the-art methods, with a 91.146% F1 controllerdevicesstoredvaluabledatathatcanbecompared score"", ""S.Silalahietal.:Transformer-BasedNERonDroneFlightLogstoSupportForensicInvestigation FIGURE1. Anillustrationofentitytypesinaforensictimelineconstructedfromdroneflightlogdata. In the digital forensic research area, drone forensics is a is no attempt to utilize specific data, in this case, the log quite new research topic. Generally, it is categorized into message, to perform a drone forensic investigation"", "". CONCLUSION remains untested as the training dataset contains only log This paper investigates utilising a multitask learning messages acquired from 82 drone models, mostly from paradigmtoperformmulticlassanomalydetectionondrone DJI. This is one of the main challenges in drone forensics flight log messages. Aligning to the nature of multitask research, where human-readable flight log datasets from learning,weproposetwotargetlabelrepresentations,namely other drone models are unavailable"", "". Iqbal [10] proposed a series of guidelines to help forensic investigators conduct forensic investigations using the DJI 1) This research constructs a new NER dataset in the MavicAirdronemodel.Inordertogathertheevidenceand droneforensicdomain.Tothebestofourknowledge, explain the successfully collected data, various techniques there is no publicly available NER dataset for drone are used, which may aid the investigation process. Several forensic problems yet""]",True,"Silalahi et al. constructed a new Named Entity Recognition dataset specifically for the drone forensic domain, noting the absence of publicly available datasets in this area.","The reference directly supports the claim about the development of methods for information extraction from drone flight logs, specifically mentioning the creation of a new dataset relevant to the research."
87,"devices at the ground station are merged into a drone super timeline. By using the tool, the investigator will be able to easily analyze the drone accident. B. Drone Forensics Drone forensics is a technique to get, collect, and analyze the data stored in drones to determine the cause of drone incidents. Research has been done to solve various problems arising and improve the performance. Al-Dahqm et al. proposed a forensic framework for drone. The method supports the majority of drone types on the market. The developed framework has three phases. In the preparatory phase, the investigator may analyze all components of the drone and conclude which components were used. Second is the data acquisition phase; the data from the",Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation,"Forensic investigation is performed upon a drone incident, aiming to uncover the incident scenario, mitigate the risk and report the examination results. Generally, standard drone forensic procedure consists of three stages, i.e., evidence acquisition, evidence analysis, and reporting.","["". For instance, GPS records can be utilisedtoreconstructandanalysethepathtakenbythedrone duringaflight[2].Thedeviationbetweentheempiricalflight andreconstructedpathscanhappenifthedroneencountersa GPSspoofing[3]. Among the published drone forensics studies, popular worksincludecasestudies,evidenceanalysis,toolsdevelopment, and forensic framework development [5]"", "". ABSTRACT The increase in drone usage by the public brings the number of drone incident and attack up.Sophisticatedpreventivemechanisms,aswellaspost-incidentproceduresandframeworks,areneeded. Forensicinvestigationisperformeduponadroneincident,aimingtouncovertheincidentscenario,mitigate the risk and report the examination results. Generally, standard drone forensic procedure consistsof three stages, i.e., evidence acquisition, evidence analysis, and reporting"", "". equipped with sophisticated visualization features to highlight critical information and assist the forensic investigator A. DRONEFORENSICINVESTIGATION inanalyzing,interpreting,anddrawingconclusions[29]. The field of drone forensics is a relatively recent research Understanding the drone device and its parts is a crutopic. The growth and development of Unmanned Aerial cial step before beginning a forensic investigation [30]. VOLUME11,2023 3259"", "". system(UAS)forensics:Dataextraction&analysis,’’ForensicSci.Int., [28] S.ViswanathanandZ.Baig,‘‘Digitalforensicsfordrones:Astudyoftools Digit.Invest.,vol.41,Jun.2022,Art.no.301379. andtechniques,’’inApplicationsandTechniquesinInformationSecurity, [6] E. Mantas and C. Patsakis, ‘‘GRYPHON: Drone forensics in dataflash L.BatinaandG.Li,Eds.Singapore:Springer,2020,pp.29–41. andtelemetrylogs,’’inAdvancesinInformationandComputerSecurity, [29] M. Debinski, F. Breitinger, and P. Mohan, ‘‘Timeline2GUI: N"", "". Yet, one of the scenarios achieves high perfortotheotherartifactsenablingacorrelationstudybetweenthe mance,witha91.348%F1score. UAV and the mobile application used to control the drone. 2) This work showcases how to utilize specific evidence Some studies also suggest a technical procedure for drone datatoperformforensicinformationextractiontoassist forensic inquiry""]",True,"Standard drone forensic procedures typically involve three stages: evidence acquisition, evidence analysis, and reporting (Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation).","The retrieved reference directly discusses the standard procedures in drone forensics, which aligns with the source paragraph's focus on the forensic framework and phases involved in drone incident analysis."
88,"drone types on the market. The developed framework has three phases. In the preparatory phase, the investigator may analyze all components of the drone and conclude which components were used. Second is the data acquisition phase; the data from the drone component will be downloaded and stored on the computer. The last phase is the data analysis phase. In this phase, the data is analyzed using different methods to extract and draw conclusions about the causes of drone engine failure . in this phase, Furthermore, Jain et al. proposed a framework for sensor data identification and verification. An analysis of a drone’s architecture and a forensic model with generic features are proposed here in order to enhance the digital investigation","Unmanned aerial vehicle (UAV) forensics: The good, the bad, and the unaddressed","Among the published drone forensics studies, popular works include case studies, evidence analysis, tools development, and forensic framework development","["". For example, in drone forensics, existing studiesgenerallyconsideranomaliesascontradictorytonormalevents.Inotherwords,alltypesofanomalies are considered equally important. However, the peculiar events experienced by a drone during a flight might contain distinct features indicating the anomalies’ importance or level of urgency. For instance, the message ‘‘Critically low power"", "". For instance, GPS records can be utilisedtoreconstructandanalysethepathtakenbythedrone duringaflight[2].Thedeviationbetweentheempiricalflight andreconstructedpathscanhappenifthedroneencountersa GPSspoofing[3]. Among the published drone forensics studies, popular worksincludecasestudies,evidenceanalysis,toolsdevelopment, and forensic framework development [5]"", "". challenges for drone digital forensics investigations,’’ Array, vol. 14, Jul.2022,Art.no.100135. [27] J. Qi, Z. Luan, S. Huang, C. Fung, H. Yang, H. Li, D. Zhu, and D.Qian,‘‘LogEncoder:Log-basedcontrastiverepresentationlearningfor [5] H.Studiawan,G.Grispos,andK.-K.-R.Choo,‘‘Unmannedaerialvehicle anomalydetection,’’IEEETrans.Netw.ServiceManage.,vol.20,no.2, (UAV)forensics:Thegood,thebad,andtheunaddressed,’’Comput.Secur., pp.1378–1391,Jun.2023. vol.132,Sep.2023,Art.no.103340. [28] J. Li, H. He, S. Chen, D"", "". system(UAS)forensics:Dataextraction&analysis,’’ForensicSci.Int., [28] S.ViswanathanandZ.Baig,‘‘Digitalforensicsfordrones:Astudyoftools Digit.Invest.,vol.41,Jun.2022,Art.no.301379. andtechniques,’’inApplicationsandTechniquesinInformationSecurity, [6] E. Mantas and C. Patsakis, ‘‘GRYPHON: Drone forensics in dataflash L.BatinaandG.Li,Eds.Singapore:Springer,2020,pp.29–41. andtelemetrylogs,’’inAdvancesinInformationandComputerSecurity, [29] M. Debinski, F. Breitinger, and P. Mohan, ‘‘Timeline2GUI: N"", "". Any failure, error, or malfunction the shipments of drone consumers reached approximately is not tolerated for these types of drones, as in consumer 5millionunitsin2020globally.Thisnumberisexpectedto drones.Therefore,itiscriticaltoguaranteethesecurityofthe device.Tothisend,moresophisticatedsecurityandforensic The associate editor coordinating the review of this manuscript and proceduresareneededtodeveloptodiminishtheriskcaused approvingitforpublicationwasAlbaAmato . byanyattackorincident[3]""]",True,"The development of forensic frameworks for drone investigations has been highlighted in various studies, which include case studies, evidence analysis, and tools development (Studiawan et al., 2023).","The retrieved reference discusses the development of forensic frameworks in drone forensics, which directly supports the claim in the source paragraph about the proposed framework for analyzing drone data."
89,"organizations improve the reliability, security, and operational efficiency in managing their information technology. , Prema et al use process mining techniques to examine a regional hospital's billing procedure. This study emphasizes how crucial it is to increase the billing process' effectiveness in order to give patients higher-quality care. In this study, data from the finance module of the hospital's ERP system was explored to determine bottleneck activities in the invoice procedure. Using anonymised event logs, this study aims to find causality in the hospital's billing process and identify potential bottleneck activities. Audit with surveys is an effective method for gathering essential information to evaluate a process or system . Using carefully crafted questionnaires, auditors directly collect data from individuals or",Process Mining for Evaluating Hospital Billing System Based on DSS01 Domain COBIT 2019 Framework,Our findings highlight and identify bottlenecks in processes in the system for providing insight for process improvement.,"["". TABLE III presents the top 10 most TABLE IV highlights the bottleneck process activities, frequent process patterns observed in the hospital billing showcasing throughput times and distribution for various system, detailing their activity traces, frequencies, and case billing stages, emphasizing the critical points where efficiency ratios, which highlight the prevalent pathways and potential can be improved. This study discovered significant variations inefficiencies within the process"", "". PROPOSED METHOD the log files associated with a company's business operations, This section discussed the research workflow illustrated in aimed at better understanding and optimizing each activity Fig. 1. The research stages encompass four critical steps more effectively[8] . From the data obtained, specific patterns involved in managing and analyzing the event log dataset will be identified to provide deeper insights into process within the hospital billing system. These steps are designed to behavior"", "". reliability of various billing activities, as well as identifying B. Pre-processing bottlenecks, which is one of the primary objectives of this analysis. By pinpointing bottlenecks, the team can target and The raw data from the event logs undergoes cleansing and address the area’s most affecting workflow, thereby enabling preparation for detailed analysis. The preprocessing step significant operational improvements"", "". Bahari et al. [1] valuate the hospital billing system to demonstrate how process mining can governance capabilities at the Customer Care unit using the identify bottlenecks in processes in the system for providing COBIT framework, specifically within the Deliver, Service, insight for process improvement. Our findings highlight and Support (DSS) domain"", "". The final stage is performance analysis, C. Event Logs where the effectiveness and efficiency of the billing processes are reviewed to identify potential areas for improvement. An event log is historical documentation within an Overall, these stages are crucial to ensure that the billing information system, serving as proof of ongoing transactions practices at the hospital are conducted efficiently and [11]. It sequentially and concurrently records activities, transparently""]",True,"Bahari et al. (2023) highlight and identify bottlenecks in the hospital billing system, providing insights for process improvement.","The retrieved reference directly discusses the identification of bottlenecks in the hospital billing process, which aligns with the source paragraph's emphasis on improving the effectiveness of the billing process."
90,"baked goods’ quality can be determined by the gas or vapor content. Gas chromatography is the standard instrument for quantitatively and qualitatively analyzing volatile organic compounds (VOCs). This method separates compounds in a mixture by injecting a gas sample into the mobile phase, usually called the carrier gas, and passing the gas through the stationary phase , , . Volatile compounds identified in aldehydes, alcohols, acids, alkanes, and ketones are the main components that contribute VOLUME 12, 2024 2024 The Authors. This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see 97235 TABLE 1. The ingredients of the cookie. to the cookie flavor . Chemical compounds grouped as hydrocarbons are also released while making and",Utilization of GC-MS in Determination of Electronic Nose Sensor Array for Classification of Gambung Green Tea Quality,"exhibit a diverse array of volatile compounds, such as 27 hydrocarbons, 2 furans, 9 alcohols, 11 ketones, 7 esters, 17 aldehydes, and 9 nitrogen compounds","["". instrument is around USD 120,000 in 2017 [17], while the cost of testing a sample is about USD 50. In addition, the II. RELATEDWORKS testing process of one sample can take about 1 to 2 days, E-nosecanbeusedforfoodauthenticationandadulteration depending on the complexity of the gases. Another consid- assessment,assummarizedinTABLE1.Researchtodetect erationistheassistanceofapersonwhohasexperiencewith meatadulterationusinganelectronicnosehasdevelopedand operatingtheGC-MSinstruments. is being studied"", "". Researchers find this method highly delightful flavor and pleasant aroma but also for its numerous beneficial in establishing a reliable ground truth, enabling the health benefits[1]. One of the most notable factors impacting precise identification of volatile organic compounds. the character of tea is its aroma"", "". exhibit a diverse array of volatile compounds, such as 27 hydrocarbons, 2 furans, 9 alcohols, 11 ketones, 7 esters, 17 B. Volatile Organic Compounds Identification aldehydes, and 9 nitrogen compounds[22]. Through Chromatography-Mass Spectrometry (GC-MS), On the contrary, Gambung green tea is distinguished by it was found that there were 143 VOCs in the good-quality many higher concentrations of volatile compounds, sample and 118 VOCs in the quality-defect sample"", "". ABSTRACT Recently,theissueoffoodauthenticationhasgainedattention,especiallyhalalauthentication, becauseofcasesofporkadulterationinbeef.Manystudieshavedevelopedrapiddetectionforadulterated meat. However, these studies are not yet practical and economical methods and instruments and a faster analysis process. In this context, this paper proposes the Optimized Electronic Nose System (OENS) for more accurately detecting pork adulteration in beef"", ""Experimental Specimens and Olfactory Analysis Gambung Green Organoleptic Tea Samples Results Compounds Classification Volatile Compound HS-SPME GC-MS Identification Data Acquiring and Predicting Analysis ELECTRONIC Sensor Array NOSE Determination Pre-Processing Predicting Model Data Analytics Performance Model Validation Fig. 3. Research Methods III. MATERIALS AND METHODS In order to construct the electronic nose equipment, an initial assessment of the volatile organic compound (VOC) Fig. 1""]",True,"The analysis of volatile organic compounds in baked goods can be supported by findings that indicate a diverse array of volatile compounds, including hydrocarbons, alcohols, aldehydes, and ketones, which contribute to flavor profiles (Utilization of GC-MS in Determination of Electronic Nose Sensor Array for Classification of Gambung Green Tea Quality).","This reference discusses the identification of various volatile compounds, which directly supports the claim about the importance of VOCs in determining the quality of baked goods."
91,"measured the ratio of correct recognition results to the entire dataset. Accuracy = TP + TN TP + FN + TN + FP (11) 2) Precision (12) estimated how many of the positive pre- dictions were correct. Precision = TP TP + FP (12) 3) Recall can also be called Sensitivity (13) calculated how many positive cases the classifier correctly pre- dicted over all the positive instances in the data. Recall = TP TP + FN (13) 4) F1-measure (14) assessed the predictive skill of a model by elaborating on its class-wise performance. F1 − measure = 2 × Precision × Recall Precision + Recall (14) 97240 VOLUME 12, 2024 M. Rivai, D. Aulia: Use of Electronic Nose to Identify",Detection of Infectious Respiratory Disease Through Sweat From Axillary Using an E-Nose With Stacked Deep Neural Network,This study proposes a new approach for detecting infectious respiratory diseases using an electronic nose (E-nose) through sweat samples from the human axilla.,"["". E-nose is designed from several thestacked deeplearning methodcanincrease theaccuracy metal-oxide semiconductor gas sensors that are highly ofcyberattacksdetection.Hence,themotivationforthisstudy sensitivetocertaingases.Thenittakesasamplefromsweat canbeformulatedasfollows: in the human axilla and stores the VOCs contained in the 1. Several types of research have used an E-nose to sweat. This device became safer by taking samples through detectdiseases.However,noresearchusedsweatfrom theaxilla[10]"", "". The electronic nose has been without reducing the system’s performance in predicting widely applied in various fields, such as the classification healthypeopleandasthmasuspects.Thispaperisorganized of perfume [6], food quality [7], and diseases in the human as follows. Section I covers the background of this study. body[8],[9]. Section II provides the proposed method and experimenThe volatile compounds in exhaled breath require a dif- tal setup"", "". [12] M.A. Hasan, R. Sarno, and S.I. Sabilla, ‘Optimizing Machine Learning Parameters for Classifying the Sweetness of Pineapple Aroma Using Compared to the previous e-nose, this system, even though Electronic Nose’, Int. J. Intell. Eng. Syst., vol. 13, no. 5, pp. 122–132, it used 6 metal oxide semiconductor sensors, can produce a Oct. 2020, doi: 10.22266/ijies2020.1031.12. performance above 0.98. Despite that, it is not certain that this [13] S. M. T. Gharibzahedi, F. J. Barba, J. Zhou, M. Wang, and Z"", "". This study proposes a new approach for detecting infectious respiratory diseases using an electronic nose (E-nose) through sweatsamplesfromthehumanaxilla.E-nosebecamesaferbytakingsamplesthroughtheaxillarybecause infectious respiratory diseases are not transmitted through sweat. This study proposes two new feature extractiontechniquescalledstablevalueandhighestslope.ThisstudyalsoproposesastackedDeepNeural Network (DNN) for effective infectious respiratory disease detection"", "". The number of MOS in the E-nose was five,thenthenumberoffeaturesgeneratedfromthefeature Each error represents a loss function, so the weights extraction process by all MOS was 40 features, hence the and biases must be readjusted""]",True,This study proposes a new approach for detecting infectious respiratory diseases using an electronic nose (E-nose) through sweat samples from the human axilla (Referensi 4).,"The retrieved reference directly discusses the use of an electronic nose for disease detection, which aligns with the methods and findings described in the source paragraph regarding classification and performance metrics."
92,"presented a novel multi-head attention mechanism that uses various atten- tion functions to capture diverse contextual elements. The multi-head attention approach allows attention to be simul- taneously allocated to information from different subspaces and representational positions. In contrast to soft attention, which focuses attention softly on the entire input to produce a context representation with weights determined based on the relevance of each part of the input, soft attention relies on only one attention mechanism. Kumar et al. developed the multi-head attention- based BiLSTM (MHA-BiLSTM) model. The results are quite promising compared to the use of single-head attention. How- ever, using the BiLSTM model is computationally expensive, especially when dealing with large datasets . BiLSTM is also prone to overfitting,",Recognizing Textual Entailment in Indonesian Using Individual Biplet Head-Dependent and Multi-Head Attention Mechanism,multi-head attention is effective in capturing long-range dependencies and global contextual,"["". Consequently, functionwiththeself-attentionmethod.2)RemovingMulti- the combination of BiLSTM and multi-head attention Head Attention. We removed the multi-head attention and complements each other. Enhances the model’s ability to employedonlysoftalignmentattentioninthematchinglayer"", "". performance. While multi-head attention is effective in capturing long-range dependencies and global contextual C"", "". We trained the models using 540k sentence pairs from BiLSTM can accommodate sequence information, which SNLI Indo. Based on our model, we made the following is then used by multi-head attention to learn information adjustments: 1) Replacing Multi-Head Attention with Self- from various dimensions and subspace representations, Attention. We replaced the multi-head attention activation fully capturing long-distance text features"", "". werecombinedwiththeBiplets(h-d)fromPandHtoform References [13], [14], and [15] employed the atten- a new sequence. A BiLSTM then learns this sequence of tion mechanism to align words between Premise (P) and Biplets (h-d). These BiLSTM outputs are duplicated three Hypothesis (H), thereby enhancing the performance of timestoaccommodatethemulti-headattentioninput.Multitheir models"", "". The individual matching mechaThe total training time for Indo-BiEnt on the full 540k nism, combined with circular padding, further enhances the dataset was 1,558 seconds per epoch, which is significantly performance of the BiLSTM network, while the multi-head faster than IndoBERT and comparable to or faster than attentionmechanismfacilitatesmoretargetedrepresentation ESIM (which required 2,140 seconds per epoch in our learning by assigning greater focus to salient syntactic""]",True,"The multi-head attention mechanism is effective in capturing long-range dependencies and global contextual elements (Kumar et al., 2023).","The retrieved reference discusses the effectiveness of multi-head attention in capturing contextual elements, which directly supports the claims made in the source paragraph about the advantages of multi-head attention over single-head attention."
93,"rate (FPR) across various clas- sification thresholds. The horizontal axis of an ROC graph represents the FPR, which indicates the proportion of neg- ative instances misclassified as positive. In contrast, the vertical axis represents the TPR, which measures the model’s effectiveness in correctly classifying positive instances. The ROC curves demonstrated that the MHA-CovBi model dis- played exceptional efficacy, achieving an area under the curve (AUC) value of 0.96 for the DS1 dataset and 0.94 for the DS2 dataset, which are both significantly high values that are close to the perfect value of 1.0 and well above the value of 0.5 which indicates random performance. These values indicate that the MHA-CovBi model shows a high discriminatory ability in differentiating between positive",,,"["". previous studies and obtained accuracy rates above 90%, Inter-subject is defined as a classification model trained even up to 99%"", "". These metrics can be calculated by (1) – (3). This study's calculation of True Positive, False Positive, and False Negative differs from other classifications or detections [20]-[23]. These are chosen and calculated following previous studies [1]. Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance"", "". GAIN multi-head attention uses one 0.0654,and0.2779usingalookbackof50.TheGAINmethod multi-head attention layer, one normalization layer, and five withalookbackof50wasbetterthantheothermethodswhen dense layers with a gelu activation function. The training using RMSE evaluation, with a performance of 0.1013. The process uses 1000 epochs, 128 batch sizes, and validation GAIN multi-head attention method performed best on three every 20 epochs"", "". Pre-processing 42.87% than The GAIN method using MAE evaluation. The The preprocessing produces a missing value dataset with GAIN multi-head attention method performance increased by various missing rates. Statistics of preprocessing results are 61.86% than The GAIN method using MAE evaluation. The Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember. Downloaded on July 14,2025 at 08:17:35 UTC from IEEE Xplore. Restrictions apply."", "". The extracted Attention Optional add-on Core part of the architecture features were then passed through a fully connected layer, Training Pre-trained on large datasets Trained using soft producing a 180-dimensional vector corresponding to the labels from teacher probability of 180 abnormalities. These output logits were Efficiency High computational cost More efficient due to then forwarded to a sigmoid activation function to generate fewer parameters multi-label predictions formulated as Eq. (2) and Eq""]",False,,"None of the retrieved references provide specific facts, methods, or findings that directly support the claims made in the source paragraph regarding the ROC curves and AUC values of the MHA-CovBi model."
