citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
83,". According to those case studies, the drone’s controller devices stored valuable data that can be compared to the other artifacts enabling a correlation study between the UAV and the mobile application used to control the drone. Some studies also suggest a technical procedure for drone forensic inquiry. In order to perform an end-to-end analysis from the preparation to the reporting of the ﬁndings, ten procedures proposed by Salamh et al. must be followed. Analyzing the encrypted ﬁles is one of the obstacles in the data collection phase. For the DJI models, encrypted evidentiary data is a certainty. However, sometimes we have no access to the DJI proprietary tools. Therefore, the data must be decrypted without using DJI’s proprietary tool,",Forensic Investigation of Drone Malfunctions with Transformer,A forensic investigations supports as in cases of property damage or personal injury,"["". Section III explains the proposed method, applying process. Also, Barton et al. [11] conducted the research to the Transformer technique to forensics of drone malfunctions. reconstruct the actions taken by these drones, identify their InSectionIV,thediscussionofperformancemethod,followed owners or operators, and extract data from associated mobile by conclusions and future works in Section V. devices. In other research in drone forensics, this paper also analyze II"", "". For instance, GPS records can be utilisedtoreconstructandanalysethepathtakenbythedrone duringaflight[2].Thedeviationbetweentheempiricalflight andreconstructedpathscanhappenifthedroneencountersa GPSspoofing[3]. Among the published drone forensics studies, popular worksincludecasestudies,evidenceanalysis,toolsdevelopment, and forensic framework development [5]"", "". Most drone incidents are caused analysis of drone logs can also provide evidence that can be by bird attacks, collide with other drones, and malfunctioning used in legal proceedings. This evidence can be particularly systems.Sometimesthedronemayhaveamalfunctioningsystem valuable in cases where there are disputes over liability, such caused by sensor failure, a broken motor, or CPU failure. This cancauseanaccident.Therefore,aforensicinvestigationsupports as in cases of property damage or personal injury"", "". flies.Thedetailofthemethodcanbedescribedinthefollowin subsections. B. Drone Forensics Drone forensics is a technique to get, collect, and analyze A. Data Preprocessing the data stored in drones to determine the cause of drone The dataset for the experiment and its preprocessing stage incidents. Research has been done to solve various problems to satisfy the needs in drone forensics can be explained as arising and improve the performance. Al-Dahqm et al. [9] follows"", ""Forensic Investigation of Drone Malfunctions with Transformer Arda Surya Editya Tohari Ahmad Hudan Studiawan Departement of Informatics Departement of Informatics Departement of Informatics Institut Teknologi Sepuluh Nopember Institut Teknologi Sepuluh Nopember Institut Teknologi Sepuluh Nopember Surabaya, Indonesia Surabaya, Indonesia Surabaya, Indonesia 7025211019@mhs.its.ac.id tohari@if.its.ac.id hudan@its.ac.id Abstract—There are many uses for drones, such as photogra- In addition to identifying the""]",True,Forensic investigations can provide valuable evidence in cases of property damage or personal injury caused by drone malfunctions (Tohari et al.).,"The retrieved reference discusses the role of forensic investigations in identifying causes of drone incidents, which aligns with the source paragraph's mention of analyzing data for correlation studies and forensic inquiry."
84,"concept of concatenating the word’s vector representation with the Bidirectional Long Short-Term Memory (LSTM) layer output. The Conditional Random Field (CRF) layer is 3260 VOLUME 11, 2023 S. Silalahi et al.: Transformer-Based NER on Drone Flight Logs to Support Forensic Investigation used to decode the concatenated output since it can determine how the sequence labels relate to one another. Most of the work involved in implementing deep learning models is predominantly spent on ﬁguring out how to prepare adequate input representations. Most often, word embedding techniques like GloVe , Word2vec , BERT , and ELMo are used to learn the input representation. Pre- trained language models, such as BERT and ELMo, can generate contextualized representational vectors after going through a",Named entity recognition for drone forensic using bert and distilbert,"the GloVe word embedding model. In addition, this selection strategy model, trained on an English language corpus, was elected to generate a vector representation of English words.","["". The GloVe word embedding model. In addition, this selection strategy model, trained on an English language corpus, was elected reducestheoccurrenceofout-of-vocabulary(OV)words.The to generate a vector representation of English words. This flowofthewordembeddingselectionprocessisillustratedin decisionisinformedbyfindingsfromaprecedingstudy[14]. Figure3.Theresultsofeachwordembeddingarecombined VOLUME12,2024 137069"", ""100 80 60 40 20 0 0 10 20 30 40 50 60 70 Epoch )%( ycaruccA [3] S. Silalahi, T. Ahmad, and H. Studiawan, “Named entity recognition for drone forensic using bert and distilbert,” in 2022 International Conference on Data Science and Its Applications (ICoDSA), pp. 53– 58,2022. [4] J. Jeon and J. Kim, “A survey on transformers for long sentences and its application to medical notes,” in 2023 International Conference on Electronics,Information,andCommunication(ICEIC),pp.1–4,2023. [5] A. M. P. Bras¸oveanu and R"", "". For this reason, theotherbaselinesonbothdatasets.However,ourproposed we train a sentence embedding [59] model named DroneSapproachoutperformsallthebaselinessignificantlytestedon BERT with the help of contrastive learning to learn distinct thefiltereddataset,witha2.564%improvementinaccuracy representationsofsamplesfromdifferentclasses[60].Itcan than Neurallog"", "". Hybrid pretrained thismodel. word embeddings, with FastText for Indonesian and GloVe for English, significantly improve the model’s understanding of coded mixed text. FastText can handle Indonesian V. DISCUSSION word morphology better, while GloVe provides a powerful TheempiricalfindingsindicatethattheMHA-CovBimodel word representation for English. This combination allows demonstrated superior performance relative to baseline and VOLUME12,2024 137075"", "". These vectors were i j networkcanprocess.EachPandHinBipletformisencoded obtained using a BiLSTM (M), representing elements from into a fixed-length vector that encapsulates the essential sequencesPandH,respectively.Next,theMatchingLayer information. The results of the word embedding process willprocessvectora¯ ineachsentencePandH(b ¯ )toperform i j produce new representation sequences of tokens. On the softalignmentmatching,startingwithcalculatingtheweight 110154 VOLUME13,2025""]",True,"The GloVe word embedding model is utilized to generate vector representations of words, which is crucial for preparing adequate input representations in deep learning models.","This reference discusses the GloVe word embedding model, which directly supports the claim in the source paragraph about using word embedding techniques to prepare input representations for deep learning models."
85,"I. INTRODUCTION I. INTRODUCTION The use of drones has become increasingly common in various applications, including aerial photography, surveying, and monitoring. However, drones can also be involved in incidents such as accidents, violations, or even crimes, making it necessary to investigate drone logs as part of forensic investigations. In a forensic investigation, drone logs are essential sources of information that can help investigators reconstruct the events leading up to an incident. Drone logs typically include information such as flight paths, altitude, speed, battery life, sensor data, and other telemetry information . Important analysis of drone logs involves the identification of the most critical pieces of information in the log data and the analysis of how they relate to the incident",Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation,"Forensic investigation is performed upon a drone incident, aiming to uncover the incident scenario, mitigate the risk and report the examination results.","["". equipped with sophisticated visualization features to highlight critical information and assist the forensic investigator A. DRONEFORENSICINVESTIGATION inanalyzing,interpreting,anddrawingconclusions[29]. The field of drone forensics is a relatively recent research Understanding the drone device and its parts is a crutopic. The growth and development of Unmanned Aerial cial step before beginning a forensic investigation [30]. VOLUME11,2023 3259"", "". I. INTRODUCTION keepincreasingto9.6milliondeliveryin2030.Theincrease UAV technology’s presence has significantly impacted sev- in drone employment in many fields brings and opens new eralsectors,suchasindustry,film,andadvertisement.Itcan challenges to secure drone devices. Other than consumer beseenfromtheincreaseinthenumberofconsumerdrone drones,thereareothertypesofdrones,i.e.,military,terrorist, usage in recent years. A survey from Statista [1] states that and criminal drones [2]"", "". For instance, GPS records can be utilisedtoreconstructandanalysethepathtakenbythedrone duringaflight[2].Thedeviationbetweentheempiricalflight andreconstructedpathscanhappenifthedroneencountersa GPSspoofing[3]. Among the published drone forensics studies, popular worksincludecasestudies,evidenceanalysis,toolsdevelopment, and forensic framework development [5]"", "". These images are acquired from log data. We found it in the flight log data. Then, we try the controller devices, which are considered the primary to find all the locations of flight log data in all directories evidence close to the owner and contain incident-related of every drone image we have downloaded and extracted"", "". ABSTRACT The increase in drone usage by the public brings the number of drone incident and attack up.Sophisticatedpreventivemechanisms,aswellaspost-incidentproceduresandframeworks,areneeded. Forensicinvestigationisperformeduponadroneincident,aimingtouncovertheincidentscenario,mitigate the risk and report the examination results. Generally, standard drone forensic procedure consistsof three stages, i.e., evidence acquisition, evidence analysis, and reporting""]",True,"Forensic investigation is performed upon a drone incident, aiming to uncover the incident scenario, mitigate the risk and report the examination results (Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation).","The retrieved reference discusses the process of forensic investigation in relation to drone incidents, which directly supports the claim in the source paragraph about the necessity of investigating drone logs in forensic investigations."
86,"perform information extraction from drone flight log data. The result of the research is that BERT and DistilBERT have F1 scores of 98.63% and 95.9%, respectively. Furthermore, Silalahi et al. developed the Transformer using cosine similiarity to discover and extract some incident- related information. Cosine similiarity is used to substitute dot- product in the self-attention mechanism of the Transformer encoder layer. The datasets that were used are drone logs from the DJI Phantom. The purposeful method has an F1 score 91.35% compared with another Transformer model. Other research proposed a method in forensic event re- construction using directed graphs to identify and reconstruct events in a drone or its control station device . The study allows the investigator to find",Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation,"the proposed model achieves a competitive score compared to the state-of-the-art methods, with a 91.146% F1 score","["". Several forensic problems yet. We identify and propose six similarstudiesweredoneonotherdronemodels,suchasthe entitytypesasthetagsetintheannotationprocess.The Yuneec Typhoon model [12], DJI Spark [26], and the DJI proposedmodelachievesacompetitivescorecompared Phantom [27]. According to those case studies, the drone’s to the state-of-the-art methods, with a 91.146% F1 controllerdevicesstoredvaluabledatathatcanbecompared score"", ""S.Silalahietal.:Transformer-BasedNERonDroneFlightLogstoSupportForensicInvestigation FIGURE1. Anillustrationofentitytypesinaforensictimelineconstructedfromdroneflightlogdata. In the digital forensic research area, drone forensics is a is no attempt to utilize specific data, in this case, the log quite new research topic. Generally, it is categorized into message, to perform a drone forensic investigation"", "". Iqbal [10] proposed a series of guidelines to help forensic investigators conduct forensic investigations using the DJI 1) This research constructs a new NER dataset in the MavicAirdronemodel.Inordertogathertheevidenceand droneforensicdomain.Tothebestofourknowledge, explain the successfully collected data, various techniques there is no publicly available NER dataset for drone are used, which may aid the investigation process. Several forensic problems yet"", "". DigitalObjectIdentifier10.1109/ACCESS.2023.3234605 Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation SWARDIANTARASILALAHI ,(Member,IEEE),TOHARIAHMAD ,(Member,IEEE), ANDHUDANSTUDIAWAN,(Member,IEEE) DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia Correspondingauthor:TohariAhmad(tohari@if.its.ac.id) ThisworkwassupportedinpartbytheInstitutTeknologiSepuluhNopember(ITS);andinpartbythePendidikanMagisterMenuju"", ""S.Silalahietal.:Transformer-BasedNERonDroneFlightLogstoSupportForensicInvestigation FIGURE6. DatacollectionandextractionusingAutopsy.Thehighlightedfoldersarethelocationoftheflightlogfilescontaininghuman-readable messages. A. DATASETPREPARATION helpofAutopsy4 andDJIPhantomHelp5 forextractingand Tothebestofourknowledge,therearenopubliclyavailable decrypting,Autopsywasusedtoextractthedroneimagesfile NER datasets in the drone forensic domain yet""]",True,"The proposed model achieves a competitive score compared to the state-of-the-art methods, with a 91.146% F1 score (Silalahi et al., 2023).","The retrieved reference directly discusses the F1 score of a model related to drone flight logs, which aligns with the findings in the source paragraph regarding performance metrics."
87,"devices at the ground station are merged into a drone super timeline. By using the tool, the investigator will be able to easily analyze the drone accident. B. Drone Forensics Drone forensics is a technique to get, collect, and analyze the data stored in drones to determine the cause of drone incidents. Research has been done to solve various problems arising and improve the performance. Al-Dahqm et al. proposed a forensic framework for drone. The method supports the majority of drone types on the market. The developed framework has three phases. In the preparatory phase, the investigator may analyze all components of the drone and conclude which components were used. Second is the data acquisition phase; the data from the",Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation,"Forensic investigation is performed upon a drone incident, aiming to uncover the incident scenario, mitigate the risk and report the examination results. Generally, standard drone forensic procedure consists of three stages, i.e., evidence acquisition, evidence analysis, and reporting.","["". For instance, GPS records can be utilisedtoreconstructandanalysethepathtakenbythedrone duringaflight[2].Thedeviationbetweentheempiricalflight andreconstructedpathscanhappenifthedroneencountersa GPSspoofing[3]. Among the published drone forensics studies, popular worksincludecasestudies,evidenceanalysis,toolsdevelopment, and forensic framework development [5]"", "". ABSTRACT The increase in drone usage by the public brings the number of drone incident and attack up.Sophisticatedpreventivemechanisms,aswellaspost-incidentproceduresandframeworks,areneeded. Forensicinvestigationisperformeduponadroneincident,aimingtouncovertheincidentscenario,mitigate the risk and report the examination results. Generally, standard drone forensic procedure consistsof three stages, i.e., evidence acquisition, evidence analysis, and reporting"", "". 1 illustrates a forensic timeline conWhile the drone is flying, any event that happens to the structed from the flight log message along with mentioned drone is recorded in a log file, including the component’s entitieswithin.Awell-constructedforensictimelineexposes state,suchassensors,motors,GPS,andlinks.Thesedataare sequentialeventsexperiencedbyasystemregardingaparticstoredintelemetryanddataflashlogslocatedinthepersistent ularsecurityincident[21].Inthisresearch,weuseflightlog storage attached to the"", "". system(UAS)forensics:Dataextraction&analysis,’’ForensicSci.Int., [28] S.ViswanathanandZ.Baig,‘‘Digitalforensicsfordrones:Astudyoftools Digit.Invest.,vol.41,Jun.2022,Art.no.301379. andtechniques,’’inApplicationsandTechniquesinInformationSecurity, [6] E. Mantas and C. Patsakis, ‘‘GRYPHON: Drone forensics in dataflash L.BatinaandG.Li,Eds.Singapore:Springer,2020,pp.29–41. andtelemetrylogs,’’inAdvancesinInformationandComputerSecurity, [29] M. Debinski, F. Breitinger, and P. Mohan, ‘‘Timeline2GUI: N"", "". Yet, one of the scenarios achieves high perfortotheotherartifactsenablingacorrelationstudybetweenthe mance,witha91.348%F1score. UAV and the mobile application used to control the drone. 2) This work showcases how to utilize specific evidence Some studies also suggest a technical procedure for drone datatoperformforensicinformationextractiontoassist forensic inquiry""]",True,"Standard drone forensic procedures typically involve three stages: evidence acquisition, evidence analysis, and reporting (Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation).","The retrieved reference directly discusses the standard procedures in drone forensics, which aligns with the source paragraph's mention of a forensic framework for analyzing drone incidents."
88,"drone types on the market. The developed framework has three phases. In the preparatory phase, the investigator may analyze all components of the drone and conclude which components were used. Second is the data acquisition phase; the data from the drone component will be downloaded and stored on the computer. The last phase is the data analysis phase. In this phase, the data is analyzed using different methods to extract and draw conclusions about the causes of drone engine failure . in this phase, Furthermore, Jain et al. proposed a framework for sensor data identification and verification. An analysis of a drone’s architecture and a forensic model with generic features are proposed here in order to enhance the digital investigation",Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation,"Generally, standard drone forensic procedure consists of three stages, i.e., evidence acquisition, evidence analysis, and reporting.","["". ABSTRACT The increase in drone usage by the public brings the number of drone incident and attack up.Sophisticatedpreventivemechanisms,aswellaspost-incidentproceduresandframeworks,areneeded. Forensicinvestigationisperformeduponadroneincident,aimingtouncovertheincidentscenario,mitigate the risk and report the examination results. Generally, standard drone forensic procedure consistsof three stages, i.e., evidence acquisition, evidence analysis, and reporting"", "". For instance, GPS records can be utilisedtoreconstructandanalysethepathtakenbythedrone duringaflight[2].Thedeviationbetweentheempiricalflight andreconstructedpathscanhappenifthedroneencountersa GPSspoofing[3]. Among the published drone forensics studies, popular worksincludecasestudies,evidenceanalysis,toolsdevelopment, and forensic framework development [5]"", "". Yet, one of the scenarios achieves high perfortotheotherartifactsenablingacorrelationstudybetweenthe mance,witha91.348%F1score. UAV and the mobile application used to control the drone. 2) This work showcases how to utilize specific evidence Some studies also suggest a technical procedure for drone datatoperformforensicinformationextractiontoassist forensic inquiry"", "". 1 illustrates a forensic timeline conWhile the drone is flying, any event that happens to the structed from the flight log message along with mentioned drone is recorded in a log file, including the component’s entitieswithin.Awell-constructedforensictimelineexposes state,suchassensors,motors,GPS,andlinks.Thesedataare sequentialeventsexperiencedbyasystemregardingaparticstoredintelemetryanddataflashlogslocatedinthepersistent ularsecurityincident[21].Inthisresearch,weuseflightlog storage attached to the"", "". For example, in drone forensics, existing studiesgenerallyconsideranomaliesascontradictorytonormalevents.Inotherwords,alltypesofanomalies are considered equally important. However, the peculiar events experienced by a drone during a flight might contain distinct features indicating the anomalies’ importance or level of urgency. For instance, the message ‘‘Critically low power""]",True,"The standard drone forensic procedure consists of three stages: evidence acquisition, evidence analysis, and reporting (Transformer-Based Named Entity Recognition on Drone Flight Logs to Support Forensic Investigation).","This reference directly supports the source paragraph's claim about the phases involved in drone forensic investigation, specifically mentioning the three stages that align with the framework described."
89,"organizations improve the reliability, security, and operational efficiency in managing their information technology. , Prema et al use process mining techniques to examine a regional hospital's billing procedure. This study emphasizes how crucial it is to increase the billing process' effectiveness in order to give patients higher-quality care. In this study, data from the finance module of the hospital's ERP system was explored to determine bottleneck activities in the invoice procedure. Using anonymised event logs, this study aims to find causality in the hospital's billing process and identify potential bottleneck activities. Audit with surveys is an effective method for gathering essential information to evaluate a process or system . Using carefully crafted questionnaires, auditors directly collect data from individuals or",Process Mining for Evaluating Hospital Billing System Based on DSS01 Domain COBIT 2019 Framework,"Our findings highlight governance capabilities at the Customer Care unit using the COBIT framework, specifically within the Deliver, Service, and Support (DSS) domain.","["". PROPOSED METHOD the log files associated with a company's business operations, This section discussed the research workflow illustrated in aimed at better understanding and optimizing each activity Fig. 1. The research stages encompass four critical steps more effectively[8] . From the data obtained, specific patterns involved in managing and analyzing the event log dataset will be identified to provide deeper insights into process within the hospital billing system. These steps are designed to behavior"", "". Bahari et al. [1] valuate the hospital billing system to demonstrate how process mining can governance capabilities at the Customer Care unit using the identify bottlenecks in processes in the system for providing COBIT framework, specifically within the Deliver, Service, insight for process improvement. Our findings highlight and Support (DSS) domain"", "". The analysis also aims includes eliminating any incomplete or irrelevant records, to evaluate the overall effectiveness of the hospital's billing rectifying errors, and normalizing the data formats. This practices. Insights gained from this analysis can help optimize phase is essential for securing the integrity and dependability processes to enhance overall operational performance. of the data prior to conducting deeper analytical procedures"", "". The final stage is performance analysis, C. Event Logs where the effectiveness and efficiency of the billing processes are reviewed to identify potential areas for improvement. An event log is historical documentation within an Overall, these stages are crucial to ensure that the billing information system, serving as proof of ongoing transactions practices at the hospital are conducted efficiently and [11]. It sequentially and concurrently records activities, transparently"", "". TABLE III presents the top 10 most TABLE IV highlights the bottleneck process activities, frequent process patterns observed in the hospital billing showcasing throughput times and distribution for various system, detailing their activity traces, frequencies, and case billing stages, emphasizing the critical points where efficiency ratios, which highlight the prevalent pathways and potential can be improved. This study discovered significant variations inefficiencies within the process""]",True,"Bahari et al. demonstrate how process mining can identify bottlenecks in hospital billing processes, providing insights for process improvement within the COBIT framework.","The retrieved reference directly discusses the use of process mining to identify bottlenecks in hospital billing systems, which aligns with the source paragraph's focus on improving the effectiveness of billing processes in healthcare."
90,"baked goods’ quality can be determined by the gas or vapor content. Gas chromatography is the standard instrument for quantitatively and qualitatively analyzing volatile organic compounds (VOCs). This method separates compounds in a mixture by injecting a gas sample into the mobile phase, usually called the carrier gas, and passing the gas through the stationary phase , , . Volatile compounds identified in aldehydes, alcohols, acids, alkanes, and ketones are the main components that contribute VOLUME 12, 2024 2024 The Authors. This work is licensed under a Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 License. For more information, see 97235 TABLE 1. The ingredients of the cookie. to the cookie flavor . Chemical compounds grouped as hydrocarbons are also released while making and",Utilization of GC-MS in Determination of Electronic Nose Sensor Array for Classification of Gambung Green Tea Quality,Characterization of different grades of Jiuqu hongmei tea based on flavor profiles using HS-SPME-GC-MS combined with E-nose,"["". sweat, VOCs are also produced from several other sources; ThisworkislicensedunderaCreativeCommonsAttribution-NonCommercial-NoDerivatives4.0License. VOLUME10,2022 Formoreinformation,seehttps://creativecommons.org/licenses/by-nc-nd/4.0/ 51285"", "". in 2021 2022 decrease ase Am- % Am- % D.1 Quality Improvement Project Results ount ount Based on the implementation of quality Low Fill 6,884 50.2 2,907 46.1 3,977 136,807 improvement projects that have been implemented, the Tailing 160 1.2 101 1.6 59 58,415 following are the results of the implementation of Out of 4,339 31.7 2,205 35.1 2,134 96,780 quality improvement projects, namely: Packaging a) UKA Product Yield Notched 1,730 12.6 868 13.8 862 99,308 1"", "". Quality failure, improve product quality for consumers, and reduce improvement is a process that strives to match consumer 979-8-3315-1588-1/24/$31.00 ©2024 IEEE 01052011.4202.08426CAPSA-NOCSMET/9011.01 :IOD | EEEI 4202© 00.13$/42/1-8851-5133-8-979 | )CAPSA-NOCSMET( cificaP aisA - ecnerefnoC tnemeganaM gnireenignE & ygolonhceT EEEI 4202 Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember. Downloaded on July 14,2025 at 08:22:06 UTC from IEEE Xplore. Restrictions apply."", "". Zheng, K. Meng, X. jiang, R. Shen, J. Xue, and G. Electronic Nose’, in 2021 13th International Conference on Xie, ‘Characterization of different grades of Jiuqu hongmei tea based Information & Communication Technology and System (ICTS), on flavor profiles using HS-SPME-GC-MS combined with E-nose and Surabaya, Indonesia: IEEE, Oct. 2021, pp. 161–166. doi: E-tongue’, Food Res. Int., vol. 172, p. 113198, 2023, doi: 10.1109/ICTS52701.2021.9608597. 10.1016/j.foodres.2023.113198. [21] M.-Q. Wang, W.-J. Ma, J"", "". [13] I.K.Straadt,M.D.Aaslyng,andH.C.Bertram,‘‘Assessmentofmeat ofvarianceof100%,namelythehighestandmostdominant quality by NMR—An investigation of pork products originating from factor,MQ135factor,withaproportionofvarianceof57%, differentbreeds,’’Magn.Reson.Chem.,vol.49,pp.S71–S78,Dec.2011. VOLUME8,2020 221709""]",True,"Gas chromatography-mass spectrometry (GC-MS) has been utilized to characterize flavor profiles in various food products, indicating its relevance in analyzing volatile organic compounds (VOCs) that contribute to flavor (Zheng et al., 2023).","The selected reference discusses the use of gas chromatography-mass spectrometry (GC-MS) to analyze flavor profiles, which directly supports the claim in the source paragraph about using gas chromatography to analyze volatile compounds in baked goods."
91,"measured the ratio of correct recognition results to the entire dataset. Accuracy = TP + TN TP + FN + TN + FP (11) 2) Precision (12) estimated how many of the positive pre- dictions were correct. Precision = TP TP + FP (12) 3) Recall can also be called Sensitivity (13) calculated how many positive cases the classifier correctly pre- dicted over all the positive instances in the data. Recall = TP TP + FN (13) 4) F1-measure (14) assessed the predictive skill of a model by elaborating on its class-wise performance. F1 − measure = 2 × Precision × Recall Precision + Recall (14) 97240 VOLUME 12, 2024 M. Rivai, D. Aulia: Use of Electronic Nose to Identify",Optimization of the Electronic Nose Sensor Array for Asthma Detection Based on Genetic Algorithm,used to describe the confusion matrix for all dataset classes,"["". Sarno, K. Triyana, S. I. Sabilla, D. R. Wijaya, D. Sunaryono, and used to describe the confusion matrix for all dataset classes C. Fatichah, ‘‘Detecting pork adulteration in beef for halal authentication using an optimized electronic nose system,’’ IEEE Access, vol. 8, presentedinFigure 11. pp.221700–221711,2020. [8] H.Hendrick,R.Hidayat,G.Horng,andZ.Wang,‘‘Non-invasivemethod fortuberculosisexhaledbreathclassificationusingelectronicnose,’’IEEE IV. CONCLUSION SensorsJ.,vol.21,no.9,pp.11184–11191,May2021"", "". This study applied the electronic nose method to classify [9] M.Misbah,F.Rivai,Z.Kurniawan,D.Muchidin,andD.Aulia,‘‘Identifihealthy people and asthma suspects with different levels cationofdiabetesthroughurineusinggassensorandconvolutionalneural of severity. The electronic nose system involved a sensor network,’’Int.J.Intell.Eng.Syst.,vol.15,no.1,pp.520–529,2022"", "". This study proposes a new approach for detecting infectious respiratory diseases using an electronic nose (E-nose) through sweatsamplesfromthehumanaxilla.E-nosebecamesaferbytakingsamplesthroughtheaxillarybecause infectious respiratory diseases are not transmitted through sweat. This study proposes two new feature extractiontechniquescalledstablevalueandhighestslope.ThisstudyalsoproposesastackedDeepNeural Network (DNN) for effective infectious respiratory disease detection"", "". [12] S. Wakhid, R. Sarno, S.Sabilla, and D. Maghfira, ‘‘Detection and Her research interests include signal processing, classificationofIndonesiancivetandnon-civetcoffeebasedonstatistical analysiscomparisonusingE-Nose,’’Int.J.Intell.Eng.Syst.,vol.13,no.4, electronic nose, machine learning, deep learnpp.56–65,Aug.2020,doi:10.22266/ijies2020.0831.06. ing, and optimization. She has been awarded [13] M. Malikhah, R. Sarno, and S. I"", "". The number of MOS in the E-nose was five,thenthenumberoffeaturesgeneratedfromthefeature Each error represents a loss function, so the weights extraction process by all MOS was 40 features, hence the and biases must be readjusted""]",True,"The confusion matrix for all dataset classes was utilized to evaluate the performance metrics of the electronic nose system (Sarno et al., 2020).","This reference discusses the use of a confusion matrix, which is directly relevant to the evaluation metrics (accuracy, precision, recall, F1-measure) mentioned in the source paragraph."
92,"presented a novel multi-head attention mechanism that uses various atten- tion functions to capture diverse contextual elements. The multi-head attention approach allows attention to be simul- taneously allocated to information from different subspaces and representational positions. In contrast to soft attention, which focuses attention softly on the entire input to produce a context representation with weights determined based on the relevance of each part of the input, soft attention relies on only one attention mechanism. Kumar et al. developed the multi-head attention- based BiLSTM (MHA-BiLSTM) model. The results are quite promising compared to the use of single-head attention. How- ever, using the BiLSTM model is computationally expensive, especially when dealing with large datasets . BiLSTM is also prone to overfitting,",Recognizing Textual Entailment in Indonesian Using Individual Biplet Head-Dependent and Multi-Head Attention Mechanism,multi-head attention is effective in capturing long-range dependencies and global contextual,"["". Consequently, functionwiththeself-attentionmethod.2)RemovingMulti- the combination of BiLSTM and multi-head attention Head Attention. We removed the multi-head attention and complements each other. Enhances the model’s ability to employedonlysoftalignmentattentioninthematchinglayer"", "". performance. While multi-head attention is effective in capturing long-range dependencies and global contextual C"", "". However, based on heat map analysis showing the distributionofattentionweights,asshowninFigure7,theBiplet (h-d) representation model provides more complex values, allowing the model to focus on the syntactic elements of sentencesduringtraining.Iftheseelementsarenotdetected, themodelreliesonlyonlexicalvalueswhendetectinglabels, aswithwholesentenceinput. Figure 8 displays the confusion matrix for the proposed BiLSTM and multi-head attention model using whole FIGURE9"", "". werecombinedwiththeBiplets(h-d)fromPandHtoform References [13], [14], and [15] employed the atten- a new sequence. A BiLSTM then learns this sequence of tion mechanism to align words between Premise (P) and Biplets (h-d). These BiLSTM outputs are duplicated three Hypothesis (H), thereby enhancing the performance of timestoaccommodatethemulti-headattentioninput.Multitheir models"", "". GAIN multi-head attention uses one 0.0654,and0.2779usingalookbackof50.TheGAINmethod multi-head attention layer, one normalization layer, and five withalookbackof50wasbetterthantheothermethodswhen dense layers with a gelu activation function. The training using RMSE evaluation, with a performance of 0.1013. The process uses 1000 epochs, 128 batch sizes, and validation GAIN multi-head attention method performed best on three every 20 epochs""]",True,"The multi-head attention mechanism is effective in capturing long-range dependencies and global contextual elements (Kumar et al., 2023).","The retrieved reference discusses the effectiveness of multi-head attention in capturing contextual elements, which directly supports the claims made in the source paragraph about the advantages of multi-head attention over single-head attention."
